vgain,channel,led,bias,mean_0,e_mean_0,std_0,e_std_0,gain,e_gain,snr,e_snr,delta_std,e_delta_std,spe_amplitude,e_spe_amplitude,dynamic range
500,15,1200,810,22.240899099114056,20.993758522327646,312.51212290682605,17.588323529351413,1203.1456909531175,31.76939339939993,3.8499168600631517,0.23933753247829592,6338068.597269725,4608405.457606631,135.1386547952035,1.4491557083032773,121.23844228602991
700,15,1200,810,33.41156130587227,9.317108785534154,209.8197967092175,7.713167364556455,893.5242988240616,14.278988462759141,4.258531906130707,0.1706997850128304,4632655.485536603,1425556.296514092,103.93239592034737,0.852296645167774,157.64093432962437
800,15,1200,810,20.34386016002867,8.860834075670176,190.50877614213778,7.228216684460023,782.5296247837164,13.37733889649239,4.1075778272801164,0.17093680868427102,2520210.459571462,1177783.8284966622,87.85394310869398,0.9280630862941521,186.49134484185316
900,15,1200,810,28.323714622292428,8.293070420377777,170.50459368690028,6.450604070043667,666.3916223232609,12.524377678816002,3.9083499623884865,0.16510267657987876,1989623.0208162516,972880.8389117402,78.17847946573607,0.6590214773211875,209.57174035574266
1000,15,1200,810,23.10328487414107,6.4396441299896034,137.44930396987507,5.131336983565163,566.991850781377,9.913239912476618,4.125098013633051,0.17005257589711056,1763893.5478517525,621950.4377464347,66.65275335824568,0.5602388261496164,245.81130072660562
1100,15,1200,810,21.51366018531956,6.13895658688778,133.32246088402565,4.5935417135683,487.4354042172506,9.151019149502188,3.6560636593803966,0.14345378553831659,743980.7938794177,541412.8694399234,57.51395657967475,0.5032794424083857,284.86998590164904
1200,15,1200,810,13.405734847074276,5.132252426809847,110.317691304346,3.739622023665582,433.8581470446562,7.940989433046186,3.9328066234428554,0.1515088471122046,933516.1945545818,378771.2288553093,51.21146290283452,0.48335160388988213,319.92837289350615
1300,15,1200,810,17.50296754326233,5.016241808968545,106.43855781281863,3.945091493414637,373.99360610171743,7.536939615504078,3.5137041856525095,0.14823933279355442,588328.5180635778,367128.64480279724,44.179211380656795,0.4396799283247759,370.85315667661484
1400,15,1200,810,16.14455851497786,4.5940064876312166,84.50645517643419,3.24711028396257,313.34973659371155,6.984280385869673,3.7079976427776318,0.16471351426107644,584602.7803729882,261952.74216326798,37.89207179873651,0.531242629387595,432.3859641938691
1500,15,1200,810,11.342376747861751,4.30732620150761,84.76889054095238,3.0627689612218063,274.1016734230833,6.441314781658267,3.233517292415937,0.13936695442887118,267135.0436320207,239326.94305050734,33.12985010440636,0.41555936877195004,494.53891123464166
1600,15,1200,810,15.17633276235555,4.497171890292251,75.4890507100369,2.6588473409439075,231.7362655841032,6.653459086480835,3.0697997047840992,0.13949543748839757,131866.11441346374,206614.5827585156,27.99118567965782,0.27822746386545094,585.3271164539067
1800,15,1200,810,4.116765405809829,4.703285217446188,51.10083562564352,3.284868511337791,166.9896955074264,7.096372435664038,3.267846669490221,0.2518169242982047,280887.0277516743,172547.0496357901,20.53549745971349,0.3030186537226482,797.8379891766493
